"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","MEN","Men","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,2.201,,
"USA","United States","MEN","Men","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,2.2360001,,
"USA","United States","MEN","Men","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,2.2160001,,
"USA","United States","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,5.1279998,,
"USA","United States","MEN","Men","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,5.0900002,,
"USA","United States","MEN","Men","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,5.3189998,,
"USA","United States","MEN","Men","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,5.3759999,,
"USA","United States","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.3340001,,
"USA","United States","MEN","Men","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.313,,
"USA","United States","MEN","Men","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,2.3789999,,
"USA","United States","MEN","Men","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,2.4260001,,
"ISR","Israel","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,17.979,,
"ISR","Israel","MEN","Men","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,17.177,,
"ISR","Israel","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.898,,
"ISR","Israel","MEN","Men","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.948,,
"ISR","Israel","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,5.1100001,,
"ISR","Israel","MEN","Men","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,5.1589999,,
"ISR","Israel","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.6919999,,
"ISR","Israel","MEN","Men","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.648,,
"CHL","Chile","MEN","Men","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,7.6789999,,
"CHL","Chile","MEN","Men","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.471,,
"CHL","Chile","MEN","Men","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,4.4710002,,
"CHL","Chile","MEN","Men","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,3.04,,
"AUS","Australia","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,19.737,,
"AUS","Australia","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,20.785999,,
"AUS","Australia","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,22.412001,,
"AUS","Australia","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,20.483999,,
"AUS","Australia","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.602,,
"AUS","Australia","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.6670001,,
"AUS","Australia","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.617,,
"AUS","Australia","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.577,,
"AUS","Australia","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.7880001,,
"AUS","Australia","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.9170001,,
"AUS","Australia","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.944,,
"AUS","Australia","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,2.9230001,,
"AUS","Australia","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.7410001,,
"AUS","Australia","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.75,,
"AUS","Australia","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.8200001,,
"AUS","Australia","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.854,,
"AUT","Austria","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,27.937,,
"AUT","Austria","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,27.125999,,
"AUT","Austria","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,26.74,,
"AUT","Austria","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.774,,
"AUT","Austria","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.747,,
"AUT","Austria","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.749,,
"AUT","Austria","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.286,,
"AUT","Austria","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.233,,
"AUT","Austria","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.25,,
"AUT","Austria","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.852,,
"AUT","Austria","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.851,,
"AUT","Austria","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.859,,
"BEL","Belgium","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,7.7010002,,
"BEL","Belgium","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,9.3999996,,
"BEL","Belgium","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,11.2,,
"BEL","Belgium","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.37,,
"BEL","Belgium","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.408,,
"BEL","Belgium","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.423,,
"BEL","Belgium","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.2720001,,
"BEL","Belgium","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.418,,
"BEL","Belgium","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.447,,
"BEL","Belgium","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.658,,
"BEL","Belgium","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.717,,
"BEL","Belgium","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.719,,
"CAN","Canada","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,21.341999,,
"CAN","Canada","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,20.341999,,
"CAN","Canada","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,21.056,,
"CAN","Canada","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,21.172001,,
"CAN","Canada","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.875,,
"CAN","Canada","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.858,,
"CAN","Canada","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.86,,
"CAN","Canada","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.86,,
"CAN","Canada","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.563,,
"CAN","Canada","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.5650001,,
"CAN","Canada","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.575,,
"CAN","Canada","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.5780001,,
"CAN","Canada","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.9,,
"CAN","Canada","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.919,,
"CAN","Canada","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.9220001,,
"CAN","Canada","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.924,,
"CZE","Czech Republic","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,26.055,,
"CZE","Czech Republic","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,25.663,,
"CZE","Czech Republic","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,25.610001,,
"CZE","Czech Republic","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,25.85,,
"CZE","Czech Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.813,,
"CZE","Czech Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.785,,
"CZE","Czech Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.791,,
"CZE","Czech Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.785,,
"CZE","Czech Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.2090001,,
"CZE","Czech Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.0810001,,
"CZE","Czech Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.073,,
"CZE","Czech Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.0799999,,
"CZE","Czech Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.771,,
"CZE","Czech Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.726,,
"CZE","Czech Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.715,,
"CZE","Czech Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.725,,
"DNK","Denmark","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,23.530001,,
"DNK","Denmark","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,23.513,,
"DNK","Denmark","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,26.157,,
"DNK","Denmark","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.64,,
"DNK","Denmark","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.655,,
"DNK","Denmark","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.698,,
"DNK","Denmark","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.5840001,,
"DNK","Denmark","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.6210001,,
"DNK","Denmark","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.6440001,,
"DNK","Denmark","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.576,,
"DNK","Denmark","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.584,,
"DNK","Denmark","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.557,,
"FIN","Finland","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,10.907,,
"FIN","Finland","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,13.082,,
"FIN","Finland","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,12.308,,
"FIN","Finland","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.374,,
"FIN","Finland","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.409,,
"FIN","Finland","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.392,,
"FIN","Finland","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.234,,
"FIN","Finland","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.2939999,,
"FIN","Finland","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.266,,
"FIN","Finland","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.625,,
"FIN","Finland","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.6289999,,
"FIN","Finland","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.628,,
"FRA","France","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.408,,
"FRA","France","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.602,,
"FRA","France","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.848,,
"DEU","Germany","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,26.396999,,
"DEU","Germany","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,26.131001,,
"DEU","Germany","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,24.834,,
"DEU","Germany","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.854,,
"DEU","Germany","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.886,,
"DEU","Germany","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.812,,
"DEU","Germany","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.161,,
"DEU","Germany","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.1719999,,
"DEU","Germany","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.01,,
"DEU","Germany","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.705,,
"DEU","Germany","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.682,,
"DEU","Germany","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.6619999,,
"GRC","Greece","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,16.395,,
"GRC","Greece","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,16.150999,,
"GRC","Greece","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,12.67,,
"GRC","Greece","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.508,,
"GRC","Greece","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.579,,
"GRC","Greece","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.54,,
"GRC","Greece","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.1700001,,
"GRC","Greece","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.8859999,,
"GRC","Greece","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.756,,
"GRC","Greece","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.1029999,,
"GRC","Greece","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.8279999,,
"GRC","Greece","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.79,,
"HUN","Hungary","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,21.93,,
"HUN","Hungary","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,21.33,,
"HUN","Hungary","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,19.540001,,
"HUN","Hungary","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,18.43,,
"HUN","Hungary","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.7130001,,
"HUN","Hungary","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.674,,
"HUN","Hungary","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.508,,
"HUN","Hungary","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.528,,
"HUN","Hungary","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.6819999,,
"HUN","Hungary","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.575,,
"HUN","Hungary","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.198,,
"HUN","Hungary","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.1730001,,
"HUN","Hungary","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.1500001,,
"HUN","Hungary","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.135,,
"HUN","Hungary","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,2.1199999,,
"HUN","Hungary","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,2.076,,
"ISL","Iceland","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,19.568001,,
"ISL","Iceland","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,19.830999,,
"ISL","Iceland","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.612,,
"ISL","Iceland","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.617,,
"ISL","Iceland","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.4949999,,
"ISL","Iceland","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.5009999,,
"ISL","Iceland","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.548,,
"ISL","Iceland","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.5470001,,
"IRL","Ireland","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,24.4,,
"IRL","Ireland","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,25.9,,
"IRL","Ireland","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,24.1,,
"IRL","Ireland","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,28.9,,
"IRL","Ireland","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.928,,
"IRL","Ireland","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,2.046,,
"IRL","Ireland","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.8660001,,
"IRL","Ireland","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.959,,
"IRL","Ireland","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.6070001,,
"IRL","Ireland","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.5209999,,
"IRL","Ireland","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.3099999,,
"IRL","Ireland","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.5710001,,
"IRL","Ireland","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.8710001,,
"IRL","Ireland","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.721,,
"IRL","Ireland","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.774,,
"IRL","Ireland","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.822,,
"ITA","Italy","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,12.942,,
"ITA","Italy","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,14.604,,
"ITA","Italy","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.4809999,,
"ITA","Italy","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.6,,
"ITA","Italy","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.1300001,,
"ITA","Italy","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.3,,
"ITA","Italy","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.438,,
"ITA","Italy","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.438,,
"JPN","Japan","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,28.235001,,
"JPN","Japan","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,27.309,,
"JPN","Japan","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,26.657,,
"JPN","Japan","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,26.306999,,
"JPN","Japan","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.485,,
"JPN","Japan","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.492,,
"JPN","Japan","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.4910001,,
"JPN","Japan","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.4910001,,
"JPN","Japan","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.405,,
